Toy Story,Tom Hanks,Tim Allen,Don Rickles,Wallace Shawn,John Ratzenberger,Annie Potts,John Morris,Laurie Metcalf,R. Lee Ermey,Penn Jillette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumanji,Robin Williams,Jonathan Hyde,Kirsten Dunst,Bonnie Hunt,Bebe Neuwirth,David Alan Grier,Patricia Clarkson,James Handy,Malcolm Stewart,Darryl Henriques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Father of the Bride Part II,Steve Martin,Diane Keaton,Martin Short,Kimberly Williams-Paisley,George Newbern,Kieran Culkin,BD Wong,Peter Michael Goetz,Kate McGregor-Stewart,Jane Adams,Eugene Levy,Lori Alan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breaking the Waves,Emily Watson,Stellan Skarsgard,Katrin Cartlidge,Jean-Marc Barr,Adrian Rawlins,Udo Kier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nightwatch,Ewan McGregor,Patricia Arquette,Nick Nolte,Josh Brolin,Lauren Graham,Brad Dourif,Alix Koromzay,Lonny Chapman,Robert LaSardo,John C. Reilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Star Trek: First Contact,Patrick Stewart,Jonathan Frakes,Brent Spiner,LeVar Burton,Michael Dorn,Gates McFadden,Marina Sirtis,James Cromwell,Alfre Woodard,Alice Krige,Neal McDonough,Dwight Schultz,Robert Picardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shine,Geoffrey Rush,Noah Taylor,Armin Mueller-Stahl,Lynn Redgrave,John Gielgud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sling Blade,Billy Bob Thornton,Dwight Yoakam,J.T. Walsh,John Ritter,Lucas Black,Robert Duvall,Rick Dial,Brent Briscoe,Mickey Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jingle All the Way,Arnold Schwarzenegger,Phil Hartman,Sinbad,Rita Wilson,Martin Mull,Laraine Newman,Jim Belushi,Harvey Korman,Richard Moll,Chris Parnell,Kate McGregor-Stewart,Danny Woodburn,Curtis Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Crucible,Daniel Day-Lewis,Winona Ryder,Joan Allen,Bruce Davison,Rob Campbell,Frances Conroy,Mary Pat Gleason,Peter Maloney,Jeffrey Jones,Peter Vaughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101 Dalmatians,Glenn Close,Jeff Daniels,Joely Richardson,Joan Plowright,Hugh Laurie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die Hard 2,Bruce Willis,Bonnie Bedelia,William Atherton,Reginald VelJohnson,Franco Nero,William Sadler,John Amos,Dennis Franz,Art Evans,Fred Dalton Thompson,Tom Bower,Don Harvey,Robert Patrick,John Leguizamo,John Costelloe,Vondie Curtis-Hall,Mark Boone Junior,Tom Everett,Colm Meaney,Rob Steinberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Star Trek: The Motion Picture,William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,George Takei,Walter Koenig,Nichelle Nichols,Stephen Collins,Mark Lenard,Roger Aaron Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Star Trek VI: The Undiscovered Country,William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,George Takei,Walter Koenig,Nichelle Nichols,Christopher Plummer,Kim Cattrall,David Warner,Brock Peters,Kurtwood Smith,Mark Lenard,Leon Russom,John Schuck,Michael Dorn,Christian Slater,Jeremy Roberts,Darryl Henriques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Star Trek V: The Final Frontier,William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,George Takei,Walter Koenig,Nichelle Nichols,David Warner,George Murdock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Star Trek II: The Wrath of Khan,William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,George Takei,Walter Koenig,Nichelle Nichols,Ricardo Montalban,Kirstie Alley,Paul Winfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Star Trek III: The Search for Spock,William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,George Takei,Walter Koenig,Nichelle Nichols,Christopher Lloyd,Mark Lenard,Judith Anderson,Miguel Ferrer,James Sikking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Star Trek IV: The Voyage Home,William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,George Takei,Walter Koenig,Nichelle Nichols,Catherine Hicks,Mark Lenard,John Schuck,Brock Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batman Returns,Michael Keaton,Danny DeVito,Michelle Pfeiffer,Christopher Walken,Michael Gough,Pat Hingle,Vincent Schiavelli,Michael Murphy,Paul Reubens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Young Guns,Emilio Estevez,Kiefer Sutherland,Lou Diamond Phillips,Charlie Sheen,Dermot Mulroney,Casey Siemaszko,Terence Stamp,Jack Palance,Terry O'Quinn,Geoffrey Blake,Lisa Banes,Tom Cruise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Young Guns II,Emilio Estevez,Kiefer Sutherland,Lou Diamond Phillips,Christian Slater,William Petersen,Alan Ruck,R. D. Call,Balthazar Getty,Jack Kehoe,Robert Knepper,Viggo Mortensen,Leon Rippy,Tracey Walter,Bradley Whitford,Scott Wilson,James Coburn,Jenny Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grease 2,Michelle Pfeiffer,Pamela Adlon,Christopher McDonald,Sid Caesar,Eddie Deezen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marked for Death,Steven Seagal,Keith David,Tom Wright,Danielle Harris,Kevin Dunn,Danny Trejo,Peter Jason,Tom Dugan,Earl Boen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Under Siege,Steven Seagal,Tommy Lee Jones,Gary Busey,Andy Romano,Colm Meaney,Troy Evans,Glenn Morshower,Raymond Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaws,Roy Scheider,Robert Shaw,Richard Dreyfuss,Lorraine Gary,Murray Hamilton,Jeffrey Kramer,Ted Grossman,Steven Spielberg,Joseph Oliveira,Philip Ettington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaws 2,Roy Scheider,Lorraine Gary,Murray Hamilton,Jeffrey Kramer,Susan French,Keith Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mars Attacks!,Jack Nicholson,Glenn Close,Annette Bening,Pierce Brosnan,Danny DeVito,Martin Short,Sarah Jessica Parker,Michael J. Fox,Rod Steiger,Natalie Portman,Lukas Haas,Lisa Marie,Jim Brown,Pam Grier,Jack Black,Joe Don Baker,O-Lan Jones,Christina Applegate,Tommy Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerry Maguire,Tom Cruise,Cuba Gooding Jr.,Renee Zellweger,Kelly Preston,Jonathan Lipnicki,Jerry O'Connell,Jay Mohr,Bonnie Hunt,Regina King,Todd Louiso,Jeremy Suarez,Donal Logue,Drake Bell,Eric Stoltz,Beau Bridges,Ivana Milicevic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raising Arizona,Nicolas Cage,Holly Hunter,John Goodman,William Forsythe,Sam McMurray,Frances McDormand,Randall 'Tex' Cobb,M. Emmet Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sneakers,Robert Redford,Sidney Poitier,Dan Aykroyd,David Strathairn,River Phoenix,Timothy Busfield,Mary McDonnell,Ben Kingsley,James Earl Jones,Donal Logue,Denise Dowse,Eddie Jones,Bodhi Elfman,Stephen Tobolowsky,George Hearn,Lee Garlington,George Cheung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvin's Room,Diane Keaton,Meryl Streep,Leonardo DiCaprio,Robert De Niro,Hume Cronyn,Dan Hedaya,Margo Martindale,Cynthia Nixon,Olga Merediz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beavis and Butt-Head Do America,Mike Judge,Bruce Willis,Demi Moore,Robert Stack,Richard Linklater,Richard Linklater,Cloris Leachman,Greg Kinnear,David Letterman,David Letterman,Eric Bogosian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scream,David Arquette,Neve Campbell,Courteney Cox,Matthew Lillard,Rose McGowan,Skeet Ulrich,Drew Barrymore,Jamie Kennedy,W. Earl Brown,Liev Schreiber,Roger L. Jackson,Frances Lee McCain,Henry Winkler,Wes Craven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Last of the Mohicans,Daniel Day-Lewis,Madeleine Stowe,Russell Means,Steven Waddington,Wes Studi,Maurice Roeves,Terry Kinney,Tracey Ellis,Pete Postlethwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,John Travolta,Andie MacDowell,William Hurt,Bob Hoskins,Robert Pastorelli,Teri Garr,Joey Lauren Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamlet,Kenneth Branagh,Derek Jacobi,Julie Christie,Richard Briers,Kate Winslet,Nicholas Farrell,Michael Maloney,Rufus Sewell,Robin Williams,Gerard Depardieu,Timothy Spall,Jack Lemmon,Ian McElhinney,Brian Blessed,Billy Crystal,Simon Russell Beale,Ravil Isyanov,Charlton Heston,Rosemary Harris,Richard Attenborough,John Gielgud,Judi Dench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murder at 1600,Wesley Snipes,Diane Lane,Alan Alda,Dennis Miller,Ronny Cox,Tate Donovan,Tom Wright,Harris Yulin,Nicholas Pryor,Charles Rocket,Nigel Bennett,Diane Baker,Tony Nappo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beverly Hills Ninja,Chris Farley,Robin Shou,Nathaniel Parker,Chris Rock,Soon-Tek Oh,Keith Cooke,Francois Chau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metro,Eddie Murphy,Art Evans,Michael Rapaport,Donal Logue,Michael Wincott,Carmen Ejogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dante's Peak,Pierce Brosnan,Linda Hamilton,Grant Heslov,Tzi Ma,Brian Reddy,Lee Garlington,Bill Bolender,Peter Jason,Christopher Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benny & Joon,Johnny Depp,Mary Stuart Masterson,Aidan Quinn,Julianne Moore,Oliver Platt,CCH Pounder,Dan Hedaya,Joe Grifasi,William H. Macy,Eileen Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fools Rush In,Matthew Perry,Salma Hayek,Jon Tenney,Siobhan Fallon,Jill Clayburgh,Suzanne Snyder,Anne Betancourt,Stanley DeSantis,Chris Bauer,Carlos Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absolute Power,Clint Eastwood,Gene Hackman,Ed Harris,Scott Glenn,Laura Linney,Judy Davis,Dennis Haysbert,Melora Hardin,E.G. Marshall,Richard Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vegas Vacation,Chevy Chase,Beverly D'Angelo,Randy Quaid,Ethan Embry,Marisol Nichols,Miriam Flynn,Wallace Shawn,Sid Caesar,Larry Hankin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lost Highway,Bill Pullman,Patricia Arquette,Michael Massee,Henry Rollins,Michael Shamus Wiles,Mink Stole,Leonard Termo,Jack Kehler,Balthazar Getty,Gary Busey,Giovanni Ribisi,Scott Coffey,Natasha Gregson Wagner,Richard Pryor,Robert Loggia,Jack Nance,Lisa Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donnie Brasco,Johnny Depp,Al Pacino,Michael Madsen,Bruno Kirby,James Russo,Anne Heche,Zeljko Ivanek,Brian Tarantina,Rocco Sisto,Zach Grenier,Gerry Becker,Robert Miano,Philip Ettington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jungle 2 Jungle,Tim Allen,Martin Short,JoBeth Williams,Lolita Davidovich,Sam Huntington,Leelee Sobieski,David Ogden Stiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Parts,Mary McCormack,Kelly Bishop,Paul Giamatti,Leslie Bibb,Allison Janney,Richard Portnow,Henry Goodman,Michael Murphy,James Murtaugh,Reni Santoni,Lee Wilkof,Amber Smith,John Michael Bolger,Ozzy Osbourne,Steven Gilborn,Joanne Camp,David Letterman,Sarah Hyland,Mia Farrow,Iggy Pop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Saint,Val Kilmer,Elisabeth Shue,Rade Serbedzija,Henry Goodman,Alun Armstrong,Michael Byrne,Emily Mortimer,Velibor Topic,Tommy Flanagan,Pat Laffan,Peter Guinness,Malcolm Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crash,James Spader,Deborah Kara Unger,Holly Hunter,Elias Koteas,Rosanna Arquette,Peter MacNeill,Nicky Guadagni,Boyd Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liar Liar,Jim Carrey,Maura Tierney,Cary Elwes,Jennifer Tilly,Swoosie Kurtz,Sara Paxton,Anne Haney,Mitchell Ryan,Krista Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Devil's Own,Harrison Ford,Brad Pitt,Margaret Colin,Ruben Blades,Treat Williams,George Hearn,Mitchell Ryan,Natascha McElhone,Julia Stiles,David O'Hara,David Wilmot,Chance Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anaconda,Jennifer Lopez,Ice Cube,Jon Voight,Eric Stoltz,Owen Wilson,Jonathan Hyde,Kari Wuhrer,Danny Trejo,Frank Welker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grosse Pointe Blank,John Cusack,Minnie Driver,Dan Aykroyd,Joan Cusack,Alan Arkin,Hank Azaria,Jeremy Piven,Mitchell Ryan,Michael Cudlitz,K. Todd Freeman,Ann Cusack,Barbara Harris,Jenna Elfman,Bill Cusack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romy and Michele's High School Reunion,Mira Sorvino,Lisa Kudrow,Janeane Garofalo,Alan Cumming,Justin Theroux,Camryn Manheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcano,Tommy Lee Jones,Anne Heche,Gaby Hoffmann,Don Cheadle,Keith David,John Corbett,Michael Rispoli,John Carroll Lynch,Marcello Thedford,James MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Powers: International Man of Mystery,Mike Myers,Elizabeth Hurley,Michael York,Mimi Rogers,Seth Green,Mindy Sterling,Paul Dillon,Robert Wagner,Charles Napier,Will Ferrell,Monet Mazur,Clint Howard,Elya Baskin,Donna W. Scott,Tom Arnold,Carrie Fisher,Christian Slater,Christian Slater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breakdown,Kurt Russell,J.T. Walsh,Kathleen Quinlan,M.C. Gainey,Jack Noseworthy,Rex Linn,Kim Robillard,Jack McGee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Fifth Element,Bruce Willis,Gary Oldman,Ian Holm,Milla Jovovich,Chris Tucker,Brion James,Tom Lister Jr.,Lee Evans,Charlie Creed-Miles,John Neville,John Bluthal,Mathieu Kassovitz,Christopher Fairbank,Kim Chan,Maiwenn,Mac McDonald,Indra Ove,Michael Culkin,Richard Leaf,Tim McMullan,Sam Douglas,David Kennedy,Roger Monk,Martin McDougall,Christopher Adamson,John Sharian,John Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addicted to Love,Meg Ryan,Matthew Broderick,Kelly Preston,Tcheky Karyo,Maureen Stapleton,Nesbitt Blaisdell,Lee Wilkof,Susan Forristal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lost World: Jurassic Park,Jeff Goldblum,Julianne Moore,Pete Postlethwaite,Richard Attenborough,Vince Vaughn,Arliss Howard,Joseph Mazzello,Ariana Richards,Steven Spielberg,Peter Stormare,Camilla Belle,Thomas Rosales Jr.,Richard Schiff,Ian Abercrombie,Brian Turk,Eli Roth,Eli Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Con Air,Nicolas Cage,John Cusack,John Malkovich,Ving Rhames,Nick Chinlund,Steve Buscemi,Colm Meaney,Rachel Ticotin,Dave Chappelle,Mykelti Williamson,Danny Trejo,M.C. Gainey,Steve Eastin,Monica Potter,Renoly Santiago,Jose Zuniga,Doug Hutchison,David Ramsey,Conrad Goode,Emilio Rivera,Bob Stephenson,Carl Ciarfalio,Ned Bellamy,Fredric Lehne,Tommy Bush,Bill Cusack,Kevin Gage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed 2: Cruise Control,Sandra Bullock,Jason Patric,Willem Dafoe,Temuera Morrison,Mike Hagerty,Colleen Camp,Joe Morton,Glenn Plummer,Brian McCardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batman & Robin,George Clooney,Chris O'Donnell,Arnold Schwarzenegger,Uma Thurman,Alicia Silverstone,Michael Gough,Pat Hingle,John Glover,Vivica A. Fox,Jesse Ventura,Ralf Moeller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hercules,Tate Donovan,Roger Bart,Danny DeVito,James Woods,Bobcat Goldthwait,Matt Frewer,Rip Torn,Samantha Eggar,Hal Holbrook,Paul Shaffer,Amanda Plummer,Charlton Heston,Jim Cummings,Keith David,Wayne Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My Best Friend's Wedding,Julia Roberts,Dermot Mulroney,Cameron Diaz,Rupert Everett,Philip Bosco,M. Emmet Walsh,Rachel Griffiths,Carrie Preston,Christopher Masterson,Bree Turner,Paul Giamatti,Paul Adelstein,Harry Shearer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Face/Off,John Travolta,Nicolas Cage,Joan Allen,Alessandro Nivola,Gina Gershon,Nick Cassavetes,Harve Presnell,Colm Feore,John Carroll Lynch,CCH Pounder,Robert Wisdom,Matt Ross,Chris Bauer,Thomas Jane,Danny Masterson,Lisa Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Men in Black,Tommy Lee Jones,Will Smith,Vincent D'Onofrio,Rip Torn,Tony Shalhoub,Jon Gries,Carel Struycken,Fredric Lehne,Richard Hamilton,Kent Faulcon,Siobhan Fallon,John Alexander,Keith Campbell,Sylvester Stallone,Danny DeVito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contact,Jodie Foster,Matthew McConaughey,James Woods,John Hurt,Tom Skerritt,William Fichtner,David Morse,Angela Bassett,Geoffrey Blake,Max Martini,Rob Lowe,Jake Busey,Jena Malone,Tucker Smallwood,Larry King,Saemi Nakamura,Jay Leno,Leo Lee,David St. James,Steven Ford,Marc Macaulay,Yuji Okumoto,Alex Veadov,Christopher Boyer,Ming Lo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.I. Jane,Demi Moore,Viggo Mortensen,Anne Bancroft,Jason Beghe,Daniel von Bargen,John Michael Higgins,Kevin Gage,David Warshofsky,David Vadim,Josh Hopkins,Jim Caviezel,Boyd Kestner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conan the Barbarian,Arnold Schwarzenegger,James Earl Jones,Max von Sydow,Mako,William Smith,Franco Columbu,Sven-Ole Thorsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George of the Jungle,Brendan Fraser,Leslie Mann,Thomas Haden Church,John Cleese,Richard Roundtree,Abraham Benrubi,Holland Taylor,Abdoulaye N'Gom,Spencer Garrett,Lauren Bowles,Sven-Ole Thorsen,Anne Fletcher,Diane Mizota,Mary Ann Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cop Land,Sylvester Stallone,Harvey Keitel,Ray Liotta,Robert De Niro,Michael Rapaport,Annabella Sciorra,Peter Berg,Robert Patrick,Arthur J. Nascarella,John Spencer,Janeane Garofalo,Noah Emmerich,Cathy Moriarty,Frank Vincent,Paul Calderon,Tony Sirico,Method Man,John Doman,Philip Ettington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event Horizon,Laurence Fishburne,Sam Neill,Kathleen Quinlan,Joely Richardson,Richard T. Jones,Jack Noseworthy,Jason Isaacs,Sean Pertwee,Noah Huntley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spawn,Michael Jai White,Martin Sheen,John Leguizamo,Theresa Randle,Nicol Williamson,D. B. Sweeney,Miko Hughes,Frank Welker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air Bud,Kevin Zegers,Wendy Makkena,Michael Jeter,Bill Cobbs,Brendan Fletcher,Eric Christmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Picture Perfect,Jennifer Aniston,Jay Mohr,Kevin Bacon,Olympia Dukakis,Illeana Douglas,Kevin Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conspiracy Theory,Mel Gibson,Julia Roberts,Patrick Stewart,Cylk Cozart,Steve Kahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimic,Mira Sorvino,Jeremy Northam,Giancarlo Giannini,Josh Brolin,Charles S. Dutton,F. Murray Abraham,Alix Koromzay,Norman Reedus,Julian Richings,Doug Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air Force One,Harrison Ford,Gary Oldman,Glenn Close,Wendy Crewson,William H. Macy,Jurgen Prochnow,Oleg Taktarov,Paul Guilfoyle,Xander Berkeley,Dean Stockwell,Tom Everett,Elya Baskin,Levan Uchaneishvili,David Vadim,Andrew Divoff,Ilia Volok,Spencer Garrett,Bill Smitrovich,Philip Baker Hall,Michael Monks,Glenn Morshower,Don McManus,Brian Libby,Thom Barry,Alex Veadov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Eight Seven,Samuel L. Jackson,John Heard,Kelly Rowan,Clifton Collins Jr,Tony Plana,Lobo Sebastian,Jack Kehler,Method Man,Donal Gibson,Leonard L. Thomas,Richard Riehle,Esther Scott,Guy Torry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Hunt for Red October,Alec Baldwin,Sean Connery,Scott Glenn,Sam Neill,James Earl Jones,Joss Ackland,Richard Jordan,Stellan Skarsgard,Courtney B. Vance,Peter Firth,Tim Curry,Jeffrey Jones,Timothy Carhart,Fred Dalton Thompson,Anthony Peck,Ronald Guttman,Tomas Arana,Sven-Ole Thorsen,Rick Ducommun,Tom Fisher,Sven-Ole Thorsen,Gates McFadden,Andrew Divoff,Philip Ettington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My Own Private Idaho,River Phoenix,Keanu Reeves,James Russo,Grace Zabriskie,Flea,Udo Kier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In & Out,Kevin Kline,Joan Cusack,Tom Selleck,Matt Dillon,Debbie Reynolds,Wilford Brimley,Bob Newhart,Gregory Jbara,Shalom Harlow,Shawn Hatosy,Zak Orth,Lauren Ambrose,Deborah Rush,June Squibb,Alice Drummond,Alexandra Holden,Glenn Close,Selma Blair,Whoopi Goldberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Edge,Alec Baldwin,Anthony Hopkins,Harold Perrineau,L.Q. Jones,Kathleen Wilhoite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Peacemaker,George Clooney,Nicole Kidman,Goran Visnjic,Armin Mueller-Stahl,Tamara Tunie,Randall Batinkoff,Jim Haynie,Holt McCallany,Carlos Gomez,Harsh Nayyar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.A. Confidential,Kevin Spacey,Guy Pearce,Danny DeVito,James Cromwell,Kim Basinger,Russell Crowe,David Strathairn,Ron Rifkin,Matt McCoy,Paul Guilfoyle,Sandra Taylor,Steve Rankin,Graham Beckel,Simon Baker,Allan Graf,Bob Clendenin,Lennie Loftin,Will Zahrn,Amber Smith,Thomas Rosales Jr.,Tomas Arana,Jack Conley,Jack Knight,Michael Chieffo,Irene Roseen,David St. James,Jimmy Ortega,Nectar Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
